Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Nolan Hughes","WSN",0,0,0,4.54573,1,0,0,0,,1.79968,9,2,1,1,0,1,0,0,2,9.81974,5.27376,1.862,1.32433,0.22549,0.121101,0.10438916832208633,0.238918,1.5878,0.289236,0.749854,,,4.80244,-0.00692489,-0.00498343,999,,,,,,,9.117631959915162,5.066251771069518,9.99839997291565,5.555654340221544,,,,,,,,,,,,,,,,,,,"Nolan Hughes","sa3034269",814487
"Brendan White","SEA",0,0,0,4.85389,1,0,0,0,,1.27987,6,1,1,1,0,1,0,0,1,7.3948,4.38975,1.68456,1.24908,0.168559,0.100061,0.06849786639213562,0.264464,1.63293,0.298654,0.725602,,,4.92912,-0.0069354,-0.0338837,999,,,,,,,5.8710338354110725,4.587213089621093,5.399347186088562,4.218670302672526,,,,,,,,,,,,,,,,,,,"Brendan White","26024",686839
"Austin Vernon","TBR",0,0,0,4.69266,1,0,0,0,,1.64793,7,2,1,1,0,1,0,0,2,8.41288,4.71542,1.78412,1.35138,0.21049,0.11798,0.0925106480717659,0.238571,1.44548,0.277693,0.709152,,,4.95198,-0.00694857,-0.0144382,999,,,,,,,7.994708657264712,4.851353626108582,9.239668011665344,5.606820565212242,,,,,,,,,,,,,,,,,,,"Austin Vernon","sa3017138",694391
"Steven Brooks","BOS",0,0,0,5.79305,1,1,0,0,,3.32307,15,3,2,2,0,2,0,0,2,6.41657,5.65508,1.13465,1.2585,0.161672,0.142486,0.019186392426490784,0.269106,1.63053,0.300331,0.646449,,,5.58421,-0.0069631,0.0124026,999,,,,,,,14.790707778930663,4.450918556230611,14.61534309387207,4.398146644128696,,,,,,,,,,,,,,,,,,,"Steven Brooks","sa3027770",809933
"Trace Baker","TOR",0,0,0,4.81321,1,0,0,0,,1.26679,6,1,1,1,0,1,0,0,1,7.68994,4.49489,1.71082,1.32765,0.177777,0.103914,0.0738634243607521,0.25649,1.58961,0.29019,0.726991,,,5.01154,-0.00696368,-0.0353771,999,,,,,,,5.774266529083253,4.558177664636421,5.333963871002197,4.21060490684345,,,,,,,,,,,,,,,,,,,"Trace Baker","sa3026451",823994
"Seth Johnson","PHI",2,1,0,4.24641,26,0,0,0,,26,118,24,14,12,4,13,,1,26,9.00101,4.40545,2.04315,1.20888,0.225025,0.110136,0.11488890647888184,0.233545,1.40076,0.280745,0.73012,,,4.50881,-0.00696446,-0.0226412,999,,,,,,,90.79999999999998,3.4923076923076914,88,3.3846153846153846,,,,,,,,,,,,,,,,,,,"Seth Johnson","26020",686751
"Woo-Suk Go","DET",0,0,0,4.83689,1,0,0,0,,1.34696,6,1,1,1,0,1,0,0,1,7.25608,4.16364,1.74273,1.28023,0.18251,0.104727,0.07778309285640717,0.254176,1.45464,0.287629,0.691082,,,4.91569,-0.00697964,-0.0304901,999,,,,,,,6.367524790763856,4.727320417132521,5.7348140478134155,4.2575890047590335,,,,,,,,,,,,,,,,,,,"Woo-Suk Go","sa3012630",808970
"Jake Garland","ATH",0,0,0,5.94388,1,1,0,0,,3.88406,17,4,3,3,1,2,0,0,2,3.62768,3.51074,1.03331,1.28343,0.0941226,0.0910884,0.003034241497516632,0.295817,1.52718,0.301523,0.607024,,,5.49846,-0.00698024,-0.0524302,999,,,,,,,4.042045068740849,1.0406752002909117,4.420300722122192,1.1380618625248444,,,,,,,,,,,,,,,,,,,"Jake Garland","sa3020077",687195
"Trey McLoughlin","HOU",0,0,0,4.82211,1,0,0,0,,1.28685,6,1,1,1,0,1,0,0,1,7.55257,4.25082,1.77673,1.30712,0.195248,0.109892,0.08535640686750412,0.247974,1.40826,0.283412,0.683078,,,4.91569,-0.0070017,-0.0343386,999,,,,,,,5.922695112228395,4.602472652328149,5.434253454208374,4.222909070091152,,,,,,,,,,,,,,,,,,,"Trey McLoughlin","sa3017277",694381
"Ben Simon","NYM",0,0,0,4.67973,1,0,0,0,,1.39088,6,1,1,1,0,1,0,0,1,6.70111,3.69015,1.81595,1.25499,0.173813,0.0957149,0.07809821516275406,0.251214,1.37081,0.279315,0.682968,,,4.8362,-0.00700698,-0.0296449,999,,,,,,,6.69248721599579,4.811704339200134,5.9543832540512085,4.281028983111148,,,,,,,,,,,,,,,,,,,"Ben Simon","sa3023164",815084
"Richie Cortese","PHI",0,0,0,4.82227,1,0,0,0,,1.16292,5,1,1,1,0,1,0,0,1,8.62375,4.99766,1.72556,1.38713,0.203896,0.118162,0.08573365211486816,0.24562,1.55909,0.285655,0.724976,,,5.06038,-0.00703519,-0.0364174,999,,,,,,,5.005584168434144,4.304335664077601,4.814583897590637,4.140093240021556,,,,,,,,,,,,,,,,,,,"Richie Cortese","sa3069404",834395
"Melkis Hernández","CLE",0,0,0,5.56522,1,1,0,0,,4.08848,18,4,3,3,1,2,0,0,2,5.22408,4.77563,1.0939,1.19215,0.134153,0.122637,0.011516116559505463,0.271938,1.54841,0.292206,0.640538,,,5.44848,-0.0070364,-0.0474787,999,,,,,,,5.554741382598879,1.3586328738170421,5.442392826080322,1.3311535670953694,,,,,,,,,,,,,,,,,,,"Melkis Hernandez","sa3019148",800292
"Jared Southard","LAA",0,0,0,4.8208,1,0,0,0,,1.37391,6,1,1,1,0,1,0,0,1,7.02055,4.06921,1.72529,1.30017,0.172372,0.0999093,0.07246275246143341,0.255986,1.4814,0.285764,0.700746,,,4.96702,-0.0070455,-0.0282247,999,,,,,,,6.56696538925171,4.7797491207983045,5.869571208953857,4.272152533555085,,,,,,,,,,,,,,,,,,,"Jared Southard","sa3019951",683177
"Jose Cuas","KCR",0,0,0,5.00765,1,0,0,0,,1.08411,5,1,1,1,0,1,0,0,1,8.08917,4.86567,1.6625,1.30273,0.189115,0.113753,0.07536131888628006,0.260191,1.62164,0.300939,0.714539,,,5.01315,-0.00708286,-0.0411167,999,,,,,,,4.4224062204360965,4.079300540511416,4.420544743537903,4.077583483475394,,,,,,,,,,,,,,,,,,,"Jose Cuas","17701",621016
"Reid Easterly","SEA",0,0,0,4.25957,1,0,0,0,,1.94704,9,2,1,1,0,1,0,0,2,7.75607,3.60499,2.15148,1.241,0.196654,0.0914042,0.10525006800889969,0.240267,1.34529,0.275153,0.71891,,,4.55469,-0.00708416,-0.00676769,999,,,,,,,10.208094835281376,5.24287927340027,10.735199213027954,5.513600172999936,,,,,,,,,,,,,,,,,,,"Reid Easterly","sa3069179",822498
"Anthony Hoopii-Tuionetoa",,0,0,0,5.01966,1,0,0,0,,1.21934,5,1,1,1,0,0,0,0,1,6.05684,3.4227,1.76961,1.35945,0.164772,0.0931119,0.07165969908237457,0.256972,1.32019,0.278395,0.641294,,,5.0332,-0.00710072,-0.0385539,999,,,,,,,8.423152804374695,6.907932526882693,8.09672486782074,6.640224910391024,,,,,,,,,,,,,,,,,,,"Anthony Hoopii-Tuionetoa","sa3015298",681896
"Aneury Lora","SEA",0,0,0,5.23132,1,1,0,0,,2.2682,10,2,1,1,0,1,0,0,1,4.97344,4.04389,1.22987,1.27146,0.123469,0.100393,0.02307690680027008,0.267508,1.51248,0.281026,0.667545,,,5.37049,-0.00712169,0.0329412,999,,,,,,,10.584695291519168,4.666557467791396,10.341010332107544,4.559122172224418,,,,,,,,,,,,,,,,,,,"Aneury Lora","sa3019365",699699
"Joel Peguero","SFG",2,2,0,4.13281,44,0,3,9,,44,194,43,22,20,5,19,,2,40,8.11864,3.83363,2.11774,0.993687,0.204594,0.0966092,0.10798435658216476,0.246318,1.39459,0.293915,0.720186,,,4.19628,-0.00714158,0.0453115,999,,,,,,,220.3,5.006818181818182,223,5.068181818181818,,,,,,,,,,,,,,,,,,,"Joel Peguero","21951",666711
"Brandon Neeck","PIT",0,0,0,4.8121,1,0,0,0,,1.38069,6,1,1,1,0,1,0,0,1,7.85958,4.86345,1.61605,1.16728,0.200669,0.124173,0.0764966532588005,0.247948,1.47205,0.291146,0.688169,,,4.85776,-0.00714296,-0.0250257,999,,,,,,,6.617099666595459,4.792606427526709,5.903445720672607,4.275724007646308,,,,,,,,,,,,,,,,,,,"Brandon Neeck","sa3021978",677957
"Alfred Morillo","ARI",0,0,0,4.71004,1,0,0,0,,1.22934,6,1,1,1,0,1,0,0,1,7.78261,5.11726,1.52085,0.994039,0.186779,0.122812,0.06396722793579102,0.256801,1.59679,0.303019,0.710872,,,4.71895,-0.00714723,-0.0336313,999,,,,,,,5.497104215621949,4.471595601350525,5.1466920375823975,4.186554333708479,,,,,,,,,,,,,,,,,,,"Alfred Morillo","sa3018870",801219
"Mark Manfredi Sr.","MIL",0,0,0,4.43761,1,0,0,0,,1.90778,8,2,1,1,0,1,0,0,2,8.92449,5.14464,1.73472,1.18112,0.227028,0.130873,0.09615476429462433,0.229353,1.42964,0.27759,0.715223,,,4.73833,-0.00714746,0.0000164398,999,,,,,,,9.917572379112247,5.198488354415337,10.538900256156921,5.52416943942492,,,,,,,,,,,,,,,,,,,"Mark Manfredi Sr.","sa3023516",815081
"Jack Neely","CHC",0,0,0,4.5,7,0,0,1,,7,32,6,4,4,1,4,,1,8,9.31035,4.34483,2.14286,1.24138,0.23622,0.110236,0.12598426640033722,0.230769,1.36207,0.281046,0.707965,,,4.56617,-0.00717838,-0.0171858,999,,,,,,,28.900000000000013,4.128571428571431,27,3.857142857142857,,,,,,,,,,,,,,,,,,,"Jack Neely","30106",680891
"Blane Abeyta","ATL",0,0,0,5.5074,1,1,0,0,,3.19629,14,3,2,2,1,1,0,0,2,6.29424,3.52989,1.78313,1.66831,0.15782,0.0885074,0.06931250542402267,0.269267,1.46643,0.286293,0.661244,,,5.47213,-0.00719556,0.00226611,999,,,,,,,4.552581405639651,1.4243308932741139,3.981473922729492,1.2456529172402806,,,,,,,,,,,,,,,,,,,"Blane Abeyta","sa3014975",686588
"Moises Morales","TEX",0,0,0,5.74895,1,1,0,0,,3.93568,16,4,3,3,1,2,0,0,2,4.99534,3.75539,1.33018,1.52821,0.133476,0.100345,0.03313164412975311,0.271169,1.41862,0.280183,0.610504,,,5.62924,-0.00721002,-0.0566036,999,,,,,,,4.424019002914429,1.1240804580676425,4.678391218185425,1.1887128287860176,,,,,,,,,,,,,,,,,,,"Moises Morales","sa3022803",815473
"Patricio Aquino","MIL",0,0,0,5.57698,1,1,0,0,,3.02186,13,3,2,2,0,1,0,0,2,4.59981,3.92994,1.17045,1.3881,0.120517,0.102966,0.017550788819789886,0.270103,1.45076,0.278348,0.626768,,,5.57692,-0.00723333,-0.0106458,999,,,,,,,15.56179313659668,5.149733230576769,16.10931968688965,5.330921583738711,,,,,,,,,,,,,,,,,,,"Patricio Aquino","sa3016510",699223
"Franklyn Moreta","MIA",0,0,0,4.84755,1,0,0,0,,1.71988,7,2,1,1,0,1,0,0,1,6.88403,4.33964,1.58632,1.08298,0.17843,0.112481,0.06594925373792648,0.258598,1.45272,0.296461,0.673101,,,4.7708,-0.00725073,-0.00785191,999,,,,,,,6.527097773551941,3.7950933027840184,7.599390387535095,4.4185634359329065,,,,,,,,,,,,,,,,,,,"Franklyn Moreta","sa3018888",802089
"Nicolo Pinazzi","LAD",0,0,0,4.6732,1,0,0,0,,1.23265,6,1,1,1,0,1,0,0,1,9.11826,5.36619,1.69921,1.3536,0.204216,0.120183,0.08403302729129791,0.243736,1.64528,0.28615,0.751472,,,5.03548,-0.00725234,-0.0353745,999,,,,,,,5.5215794324874885,4.479453158614311,5.16322934627533,4.188736988503975,,,,,,,,,,,,,,,,,,,"Nicolo Pinazzi","sa3015335",695950
"Kelena Sauer","TOR",0,0,0,4.90493,1,0,0,0,,1.46978,6,1,1,1,0,1,0,0,1,7.15028,3.68275,1.94156,1.43088,0.181105,0.0932779,0.08782672137022018,0.255286,1.41188,0.28367,0.686648,,,4.99047,-0.0072717,-0.0250822,999,,,,,,,7.276340007781982,4.950646634719108,6.348878383636475,4.319624065199752,,,,,,,,,,,,,,,,,,,"Kelena Sauer","sa3022665",694989
"Angelo Smith","LAD",0,0,0,4.9508,1,0,0,0,,1.21772,5,1,1,1,0,1,0,0,1,6.86824,3.72126,1.84567,1.44014,0.17579,0.0952442,0.08054555952548981,0.254153,1.39908,0.279401,0.67934,,,5.07865,-0.00727819,-0.0361255,999,,,,,,,5.411160874366761,4.443666141198254,5.088622212409973,4.178796150332849,,,,,,,,,,,,,,,,,,,"Angelo Smith","sa3060599",816212
"Carson Skipper","COL",0,0,0,5.46743,1,0,0,0,,1.38371,6,2,1,1,0,1,0,0,1,7.03614,3.76991,1.8664,1.5526,0.173244,0.0928228,0.08042130619287491,0.273889,1.52607,0.302664,0.671482,,,5.22479,-0.00727841,-0.0148332,999,,,,,,,4.0394559621810915,2.9192931959026494,5.918551325798035,4.277305354177846,,,,,,,,,,,,,,,,,,,"Carson Skipper","sa3020451",702297
"Liomar Martinez","MIA",0,0,0,5.64884,1,1,0,0,,4.01312,18,4,3,3,1,2,0,0,3,6.57833,5.00844,1.31345,1.41351,0.167216,0.127311,0.039905235171318054,0.263831,1.54849,0.290719,0.649521,,,5.54855,-0.00728161,-0.0390964,999,,,,,,,6.997092819213863,1.7435540636045752,7.065603256225586,1.760625675192048,,,,,,,,,,,,,,,,,,,"Liomar Martinez","sa3019612",801737
"Colby Martin","MIA",0,0,0,4.82905,1,0,0,0,,1.13618,5,1,1,1,0,1,0,0,1,8.23304,5.73863,1.43467,1.09918,0.200495,0.13975,0.060745030641555786,0.245952,1.58849,0.292927,0.707191,,,4.98301,-0.00728389,-0.0380241,999,,,,,,,4.807719087600709,4.231483102321133,4.680891275405884,4.119856417311426,,,,,,,,,,,,,,,,,,,"Colby Martin","sa3025304",814508
"Anderson Cardenas","ARI",0,0,0,5.56328,1,1,0,0,,2.89101,12,3,2,2,0,1,0,0,2,5.97659,4.40855,1.35568,1.3702,0.159691,0.117794,0.04189740866422653,0.264345,1.44621,0.287026,0.625321,,,5.40785,-0.00729602,-0.0152,999,,,,,,,14.593465518951415,5.047879911956106,15.455044269561768,5.345900012947632,,,,,,,,,,,,,,,,,,,"Anderson Cardenas","sa3020991",807966
"Ryan Miller","COL",0,0,0,4.94105,1,0,0,0,,1.44586,6,1,1,1,0,1,0,0,1,6.62795,3.41958,1.93823,1.37239,0.170551,0.0879929,0.0825580283999443,0.261022,1.39523,0.28753,0.673239,,,4.92972,-0.00730382,-0.0254581,999,,,,,,,7.099335980415345,4.910125857458508,6.229281067848206,4.308368293738474,,,,,,,,,,,,,,,,,,,"Ryan Miller","22187",668943
"Cam Schuelke","CLE",0,0,0,4.90251,1,0,0,0,,1.39039,6,1,1,1,0,1,0,0,1,5.9686,4.0153,1.48646,1.06424,0.162439,0.109279,0.053159989416599274,0.25908,1.37568,0.289084,0.645157,,,4.83039,-0.00734764,-0.0297063,999,,,,,,,6.688864231109619,4.810792930919357,5.951935291290283,4.280775814144266,,,,,,,,,,,,,,,,,,,"Cam Schuelke","sa3025346",807575
"Matthew Dalquist","MIN",0,0,0,5.79011,1,1,0,0,,4.40422,19,5,3,3,1,2,0,0,2,4.63224,3.55537,1.30289,1.46893,0.119744,0.0919067,0.02783718705177307,0.282634,1.48445,0.29157,0.62246,,,5.55893,-0.00734979,-0.0242984,999,,,,,,,5.291207599639893,1.201395686785409,7.0210862159729,1.594173454277697,,,,,,,,,,,,,,,,,,,"Matthew Dalquist","sa3029795",801574
"Jervis Alfaro","CLE",0,0,0,5.62043,1,1,0,0,,4.15191,18,4,3,3,1,2,0,0,2,4.50364,3.51225,1.28226,1.43548,0.116557,0.0908997,0.025657758116722107,0.277298,1.45907,0.284652,0.628746,,,5.52421,-0.00737455,-0.0439165,999,,,,,,,6.024143314361568,1.450932579963521,5.759556293487549,1.3872060202207623,,,,,,,,,,,,,,,,,,,"Jervis Alfaro","sa3022113",807697
"Nolan Santos","MIN",0,0,0,5.55109,1,1,0,0,,2.04171,10,2,1,1,0,1,0,0,1,6.19128,5.05525,1.22472,1.46003,0.143355,0.117051,0.026303961873054504,0.26885,1.68511,0.288779,0.693724,,,5.72853,-0.00737945,0.0265702,999,,,,,,,8.90861797332764,4.363322516924093,9.208525657653809,4.510213309181305,,,,,,,,,,,,,,,,,,,"Nolan Santos","sa3023104",813828
"Jacob Roberts","WSN",0,0,0,4.94979,1,0,0,0,,1.19527,5,1,1,1,0,1,0,0,1,7.52168,4.55866,1.64998,1.28778,0.190125,0.115229,0.07489629089832306,0.252292,1.47431,0.288644,0.685733,,,5.00305,-0.00739907,-0.0363237,999,,,,,,,5.245025801658631,4.3881376722491385,4.97636878490448,4.16337157562476,,,,,,,,,,,,,,,,,,,"Jacob Roberts","sa3076041",807480
"Daniel Keaney","TEX",0,0,0,5.53527,1,1,0,0,,3.22728,15,4,2,2,1,2,0,0,2,6.3538,4.3083,1.47478,1.60914,0.15283,0.103629,0.04920101910829544,0.266977,1.5697,0.284911,0.680582,,,5.64614,-0.00740843,-0.00403655,999,,,,,,,-0.8180916786193837,-0.25349223941051724,1.1364245414733887,0.35213021898146707,,,,,,,,,,,,,,,,,,,"Daniel Keaney","sa3023598",806640
"Jonathan Clark","CHW",0,0,0,5.03548,1,0,0,0,,1.26512,5,1,1,1,0,1,0,0,1,7.35317,4.50972,1.63052,1.38501,0.190684,0.116947,0.07373707741498947,0.247363,1.4241,0.278617,0.672656,,,5.16132,-0.0074189,-0.0346211,999,,,,,,,5.7619235038757335,4.554430925549506,5.325623989105225,4.209564145985974,,,,,,,,,,,,,,,,,,,"Jonathan Clark","sa3067083",702165
"Chris Cortez","LAA",0,0,0,5.4343,1,1,0,0,,3.95096,18,4,3,2,0,3,0,0,3,6.06145,6.54134,0.926636,0.975012,0.147983,0.159699,-0.011716097593307495,0.260963,1.7087,0.293068,0.673852,,,5.56233,-0.00742805,-0.0489109,999,,,,,,,15.837099885940551,4.008418742390939,16.754797220230103,4.240690763221852,,,,,,,,,,,,,,,,,,,"Chris Cortez","sa3029417",700933
"Kifraidy Encarnacion","MIA",0,0,0,4.70658,1,0,0,0,,1.28158,6,1,1,1,0,1,0,0,1,8.25698,4.98244,1.65722,1.25932,0.183106,0.11049,0.07261583209037781,0.254554,1.67286,0.293251,0.745909,,,4.95978,-0.00746492,-0.0306271,999,,,,,,,5.883703255653382,4.590970733492797,5.407907605171204,4.219714092636888,,,,,,,,,,,,,,,,,,,"Kifraidy Encarnacion","sa3024081",820960
"Adam Kloffenstein","NYY",0,0,0,4.94655,4,0,0,1,,4,19,4,3,2,1,2,,0,3,7.11944,3.76758,1.88966,1.4228,0.180978,0.0957731,0.08520519733428955,0.255629,1.41614,0.284256,0.682815,,,5.01446,-0.00751963,-0.0329046,999,,,,,,,10.9,2.725,11,2.75,,,,,,,,,,,,,,,,,,,"Adam Kloffenstein","24493",680572
"Jonas Uzcategui","MIA",0,0,0,4.88018,1,0,0,0,,1.50177,7,1,1,1,0,1,0,0,1,7.67943,4.22009,1.81973,1.30664,0.19554,0.107455,0.08808470517396927,0.253067,1.44144,0.290856,0.685838,,,4.87785,-0.00753656,-0.0192765,999,,,,,,,7.513097262382509,5.002828503069475,6.508849501609802,4.334119028630409,,,,,,,,,,,,,,,,,,,"Jonas Uzcategui","sa3019281",801387
"Alessandro Ercolani","PIT",0,0,0,5.69752,1,1,0,0,,3.57762,15,4,2,2,1,2,0,0,2,5.0588,3.80198,1.33057,1.50604,0.131652,0.0989441,0.03270792216062546,0.273224,1.46005,0.28364,0.627042,,,5.60194,-0.00755068,0.0285159,999,,,,,,,1.7744040966033925,0.49597302613318234,2.888110876083374,0.8072710685019328,,,,,,,,,,,,,,,,,,,"Alessandro Ercolani","sa3016714",700344
"Hamlet Garcia","MIA",0,0,0,5.95101,1,1,0,0,,3.72262,15,4,3,2,1,2,0,0,2,4.54599,4.2003,1.0823,1.28581,0.124758,0.115271,0.009486958384513855,0.281073,1.45973,0.294682,0.585474,,,5.52943,-0.00759435,-0.0555551,999,,,,,,,2.8473686695098888,0.7648835141809592,3.6130869388580322,0.9705770329034163,,,,,,,,,,,,,,,,,,,"Hamlet Garcia","sa3021022",808697
"Charlie Weber","HOU",0,0,0,5.39617,1,1,0,0,,2.17355,11,2,1,1,0,1,0,0,2,6.85061,5.13018,1.33536,1.50547,0.155607,0.116529,0.039078570902347565,0.263217,1.6919,0.286347,0.711411,,,5.67577,-0.00760432,0.0335723,999,,,,,,,11.884281539916994,5.467678688484312,11.867757797241211,5.460076502741831,,,,,,,,,,,,,,,,,,,"Charlie Weber","sa3076089",836167
"Yokelvin Reyes","LAA",0,0,0,5.83939,1,1,0,0,,2.80346,12,3,2,2,0,1,0,0,1,4.38568,4.29749,1.02052,1.35565,0.1157,0.113374,0.002326570451259613,0.275322,1.49164,0.283533,0.611345,,,5.70346,-0.00761723,-0.0242812,999,,,,,,,11.945569610595705,4.261016534019859,13.017276763916016,4.643297333411348,,,,,,,,,,,,,,,,,,,"Yokelvin Reyes","sa3016067",700714
"Michael Mercado","PHI",0,0,0,4.83466,1,0,0,0,,1.63243,7,2,1,1,0,1,0,0,1,7.85714,4.47322,1.75648,1.3248,0.197585,0.112489,0.08509614318609238,0.248097,1.45674,0.285285,0.695646,,,4.95312,-0.00763801,-0.0121933,999,,,,,,,5.879948163032533,3.6019704570915687,7.162127137184143,4.387414589853479,,,,,,,,,,,,,,,,,,,"Michael Mercado","23223",675650
"Cam Walty","CLE",0,0,0,5.64727,1,1,0,0,,2.66732,12,3,2,2,0,1,0,0,1,4.46614,3.57436,1.24949,1.47672,0.113264,0.0906477,0.02261611819267273,0.277453,1.48881,0.283295,0.638134,,,5.61569,-0.00766141,-0.0366542,999,,,,,,,10.938162803649902,4.100807433407213,12.336596488952637,4.625091753796275,,,,,,,,,,,,,,,,,,,"Cam Walty","sa3044767",808754
"Austin St. Laurent","SEA",0,0,0,4.36509,1,0,0,0,,1.44312,7,1,1,1,0,1,0,0,1,7.69032,3.78791,2.03023,1.29149,0.189551,0.0933646,0.09618683159351349,0.242171,1.3982,0.274493,0.725352,,,4.70834,-0.00766145,-0.0326944,999,,,,,,,7.079082727432251,4.905403724276093,6.215596437454224,4.307056590076693,,,,,,,,,,,,,,,,,,,"Austin St. Laurent","sa3025241",694318
"Bryce Conley","NYM",0,0,0,5.43034,1,1,0,0,,4.68523,20,5,3,3,1,2,0,0,3,5.93179,3.70873,1.59941,1.61888,0.154792,0.0967809,0.05801156908273697,0.259629,1.39784,0.272457,0.644695,,,5.53853,-0.00766416,-0.0131424,999,,,,,,,9.370703887939452,2.0000519457256725,10.426151275634766,2.2253231341673416,,,,,,,,,,,,,,,,,,,"Bryce Conley","sa3004704",676785
"Geoffrey Gilbert","NYY",0,0,0,4.82822,1,0,0,0,,1.30325,6,1,1,1,0,1,0,0,1,7.79215,4.69138,1.66095,1.35826,0.204823,0.123317,0.08150646835565567,0.236288,1.38453,0.270163,0.680667,,,5.08625,-0.00767121,-0.0340593,999,,,,,,,6.044016146659851,4.637665346586276,5.516227126121521,4.232684818496188,,,,,,,,,,,,,,,,,,,"Geoffrey Gilbert","sa3020807",687280
"Cole Waites","DET",0,0,0,4.76615,1,0,0,0,,0.983245,5,1,1,1,0,1,0,0,1,8.89816,4.87345,1.82584,1.57646,0.189088,0.103562,0.08552601933479309,0.249674,1.69646,0.283013,0.770415,,,5.24332,-0.00768795,-0.0486946,999,,,,,,,3.676012229919434,3.738653762777557,3.916224479675293,3.9829593785493214,,,,,,,,,,,,,,,,,,,"Cole Waites","25665",686972
"Jack Anker","PIT",0,0,0,5.81642,1,1,0,0,,3.50314,15,4,2,2,1,1,0,0,2,4.08707,3.45365,1.18341,1.42389,0.106655,0.0901251,0.016529634594917297,0.284655,1.47284,0.289662,0.612921,,,5.57898,-0.00773498,0.0238681,999,,,,,,,4.223237562179564,1.2055576733102,5.515701055526733,1.5745019391577144,,,,,,,,,,,,,,,,,,,"Jack Anker","sa3026107",804985
"Joey Danielson","TEX",0,0,0,4.94558,1,0,0,0,,1.13221,5,1,1,1,0,1,0,0,1,7.33338,4.51766,1.62327,1.33461,0.18365,0.113136,0.07051414251327515,0.250964,1.47606,0.282974,0.690507,,,5.09944,-0.00773741,-0.0429079,999,,,,,,,4.778325891494752,4.220367177762379,4.661031007766724,4.11676866048955,,,,,,,,,,,,,,,,,,,"Joey Danielson","sa3025479",828506
"Xavier Cardenas III","MIA",0,0,0,4.88562,1,0,0,0,,1.32853,6,1,1,1,0,1,0,0,1,7.35631,4.35973,1.68733,1.28394,0.180847,0.107179,0.07366757094860077,0.255968,1.50361,0.290081,0.698453,,,4.96885,-0.00774688,-0.0282223,999,,,,,,,6.231093430519104,4.690230208035634,5.642630696296692,4.247286168898787,,,,,,,,,,,,,,,,,,,"Xavier Cardenas III","sa3028415",702696
"Logan Whitaker","MIA",0,0,0,4.93982,1,0,0,0,,1.50139,7,2,1,1,0,1,0,0,1,6.52506,3.7953,1.71925,1.23506,0.163835,0.0952943,0.06854043155908585,0.264974,1.4691,0.294496,0.680996,,,4.88627,-0.00778008,-0.0192961,999,,,,,,,4.910309672355653,3.2705021414338007,6.5069659948349,4.333951958295774,,,,,,,,,,,,,,,,,,,"Logan Whitaker","sa3025561",681315
"Mason Nichols","TBR",0,0,0,4.9513,1,0,0,0,,1.44719,6,1,1,1,0,1,0,0,1,6.76053,3.86175,1.75064,1.37485,0.182543,0.104272,0.07827073335647583,0.24859,1.33335,0.274909,0.654296,,,5.05101,-0.00779144,-0.024774,999,,,,,,,7.109173703193665,4.912413119972507,6.235928177833557,4.309003644436808,,,,,,,,,,,,,,,,,,,"Mason Nichols","sa3038845",805783
"David Hernandez","PHI",0,0,0,4.80352,1,0,0,0,,1.71569,8,2,1,1,0,1,0,0,2,8.20138,4.03865,2.03072,1.47791,0.205438,0.101165,0.10427309572696686,0.246349,1.41819,0.281571,0.702898,,,4.94858,-0.00782544,-0.00780974,999,,,,,,,8.49613699913025,4.952011292716112,9.578470945358276,5.582854454115211,,,,,,,,,,,,,,,,,,,"David Hernandez","sa3076302",829967
"Aidan Major","CLE",0,0,0,5.61845,1,1,0,0,,3.84142,16,4,3,2,1,2,0,0,2,4.82595,4.29857,1.12269,1.29202,0.126355,0.112547,0.013808295130729675,0.272273,1.48913,0.285954,0.626706,,,5.51488,-0.00782566,-0.0612343,999,,,,,,,3.7264792919158953,0.9700795683136129,4.207080602645874,1.0951900212430845,,,,,,,,,,,,,,,,,,,"Aidan Major","sa3036887",802146
"Shohei Tomioka","ATH",0,0,0,5.06482,1,0,0,0,,1.20729,5,1,1,1,0,1,0,0,1,6.39995,4.58703,1.39523,1.08406,0.160556,0.115075,0.045480869710445404,0.266295,1.5391,0.299579,0.674547,,,4.96867,-0.00783272,-0.0365865,999,,,,,,,5.3339763879776,4.418125094235833,5.036470532417297,4.171701415065509,,,,,,,,,,,,,,,,,,,"Shohei Tomioka","sa3014808",693388
"Randal Diaz","WSN",0,0,0,4.92658,1,0,0,0,,1.44312,6,1,1,1,0,1,0,0,1,6.9532,3.7429,1.8577,1.35584,0.17444,0.093901,0.08053925633430481,0.259945,1.44591,0.28934,0.686665,,,4.94763,-0.00783303,-0.0236387,999,,,,,,,7.079082727432251,4.905403724276093,6.215596437454224,4.307056590076693,,,,,,,,,,,,,,,,,,,"Randal Diaz","sa3030270",695538
